Evacuees;Number of debris;Level of destruction;HP Tire;Mission status
7;1;0.63;60;Completed
7;1;0.64;61;Completed
7;1;0.63;79;Completed
7;1;0.6;74;Completed
7;1;0.64;70;Completed
7;1;0.62;78;Completed
7;1;0.61;75;Completed
7;1;0.61;83;Completed
7;1;0.62;87;Completed
7;1;0.63;86;Completed
7;1;0.64;81;Completed
7;1;0.6;85;Completed
7;1;0.64;93;Completed
7;1;0.6;95;Completed
7;1;0.63;91;Completed
7;1;0.61;96;Completed
7;1;0.62;99;Completed
7;1;0.6;108;Completed
7;1;0.61;104;Completed
7;1;0.62;103;Completed
7;1;0.64;102;Completed
7;1;0.63;109;Completed
7;1;0.6;110;Completed
7;1;0.61;118;Completed
7;1;0.63;111;Completed
7;1;0.62;115;Completed
7;1;0.64;117;Completed
7;1;0.6;122;Completed
7;1;0.63;121;Completed
7;1;0.62;127;Completed
7;1;0.64;126;Completed
7;1;0.61;120;Completed
7;1;0.63;133;Completed
7;1;0.62;134;Completed
7;1;0.6;135;Completed
7;1;0.61;131;Completed
7;1;0.64;132;Completed
7;1;0.64;147;Completed
7;1;0.63;143;Completed
7;1;0.62;140;Completed
7;1;0.6;149;Completed
7;1;0.61;144;Completed
7;1;0.62;155;Completed
7;1;0.6;159;Completed
7;1;0.61;150;Completed
7;1;0.64;153;Completed
7;1;0.63;157;Completed
7;1;0.64;167;Completed
7;1;0.6;169;Completed
7;1;0.63;163;Completed
7;1;0.61;162;Completed
7;1;0.62;166;Completed
7;1;0.62;171;Completed
7;1;0.64;177;Completed
7;1;0.63;175;Completed
7;1;0.6;176;Completed
7;1;0.61;173;Completed
7;1;0.62;185;Completed
7;1;0.6;188;Completed
7;1;0.61;182;Completed
7;1;0.63;189;Completed
7;1;0.64;180;Completed
7;1;0.64;199;Completed
7;1;0.63;192;Completed
7;1;0.62;196;Completed
7;1;0.6;190;Completed
7;1;0.61;191;Completed
7;1;0.65;3;Failed
7;1;0.67;4;Failed
7;1;0.69;1;Failed
7;1;0.66;5;Failed
7;1;0.68;6;Failed
7;1;0.67;17;Failed
7;1;0.66;15;Failed
7;1;0.69;14;Failed
7;1;0.65;12;Failed
7;1;0.68;11;Failed
7;1;0.66;25;Failed
7;1;0.65;24;Failed
7;1;0.67;28;Completed
7;1;0.69;23;Failed
7;1;0.68;21;Failed
7;1;0.69;36;Completed
7;1;0.66;34;Completed
7;1;0.65;35;Completed
7;1;0.67;31;Completed
7;1;0.68;39;Completed
7;1;0.66;43;Completed
7;1;0.68;40;Completed
7;1;0.69;49;Completed
7;1;0.65;48;Completed
7;1;0.67;42;Completed
7;1;0.68;57;Completed
7;1;0.65;55;Completed
7;1;0.69;51;Completed
7;1;0.67;59;Completed
7;1;0.66;52;Completed
7;1;0.66;66;Completed
7;1;0.68;60;Completed
7;1;0.67;69;Completed
7;1;0.65;63;Completed
7;1;0.69;65;Completed
7;1;0.65;78;Completed
7;1;0.67;71;Completed
7;1;0.66;70;Completed
7;1;0.69;79;Completed
7;1;0.68;74;Completed
7;1;0.67;88;Completed
7;1;0.66;85;Completed
7;1;0.69;82;Completed
7;1;0.65;86;Completed
7;1;0.68;83;Completed
7;1;0.65;93;Completed
7;1;0.66;98;Completed
7;1;0.68;96;Completed
7;1;0.69;92;Completed
7;1;0.67;97;Completed
7;1;0.69;100;Completed
7;1;0.67;109;Completed
7;1;0.65;102;Completed
7;1;0.68;103;Completed
7;1;0.66;105;Completed
7;1;0.66;111;Completed
7;1;0.67;116;Completed
7;1;0.69;114;Completed
7;1;0.65;112;Completed
7;1;0.68;110;Completed
7;1;0.66;121;Completed
7;1;0.67;123;Completed
7;1;0.65;122;Completed
7;1;0.68;129;Completed
7;1;0.69;127;Completed
7;1;0.69;139;Completed
7;1;0.67;138;Completed
7;1;0.65;135;Completed
7;1;0.68;136;Completed
7;1;0.66;137;Completed
7;1;0.66;146;Completed
7;1;0.69;141;Completed
7;1;0.65;143;Completed
7;1;0.68;149;Completed
7;1;0.67;142;Completed
7;1;0.68;159;Completed
7;1;0.65;158;Completed
7;1;0.69;153;Completed
7;1;0.67;156;Completed
7;1;0.66;154;Completed
7;1;0.65;160;Completed
7;1;0.67;161;Completed
7;1;0.66;166;Completed
7;1;0.69;169;Completed
7;1;0.68;167;Completed
7;1;0.65;174;Completed
7;1;0.68;172;Completed
7;1;0.67;170;Completed
7;1;0.66;178;Completed
7;1;0.69;173;Completed
7;1;0.66;182;Completed
7;1;0.65;180;Completed
7;1;0.69;183;Completed
7;1;0.67;186;Completed
7;1;0.68;181;Completed
7;1;0.65;191;Completed
7;1;0.68;197;Completed
7;1;0.67;198;Completed
7;1;0.69;199;Completed
7;1;0.66;190;Completed
7;1;0.72;1;Failed
7;1;0.7;4;Failed
7;1;0.73;2;Failed
7;1;0.71;6;Failed
7;1;0.74;3;Failed
7;1;0.73;11;Failed
7;1;0.7;10;Failed
7;1;0.74;13;Failed
7;1;0.71;19;Failed
7;1;0.72;15;Failed
7;1;0.7;28;Completed
7;1;0.73;23;Failed
7;1;0.74;29;Completed
7;1;0.72;21;Failed
7;1;0.71;25;Failed
7;1;0.73;34;Completed
7;1;0.7;31;Completed
7;1;0.72;36;Completed
7;1;0.71;32;Completed
7;1;0.74;37;Completed
7;1;0.74;43;Completed
7;1;0.7;47;Completed
7;1;0.72;46;Completed
7;1;0.71;45;Completed
7;1;0.73;49;Completed
7;1;0.72;54;Completed
7;1;0.74;57;Completed
7;1;0.7;50;Completed
7;1;0.73;52;Completed
7;1;0.71;59;Completed
7;1;0.74;63;Completed
7;1;0.73;68;Completed
7;1;0.7;69;Completed
7;1;0.72;60;Completed
7;1;0.71;67;Completed
7;1;0.73;75;Completed
7;1;0.71;79;Completed
7;1;0.74;70;Completed
7;1;0.72;77;Completed
7;1;0.7;78;Completed
7;1;0.71;86;Completed
7;1;0.72;83;Completed
7;1;0.73;84;Completed
7;1;0.7;89;Completed
7;1;0.74;85;Completed
7;1;0.7;93;Completed
7;1;0.73;90;Completed
7;1;0.74;92;Completed
7;1;0.71;96;Completed
7;1;0.72;94;Completed
7;1;0.72;108;Completed
7;1;0.73;102;Completed
7;1;0.7;105;Completed
7;1;0.74;104;Completed
7;1;0.71;107;Completed
7;1;0.7;115;Completed
7;1;0.74;111;Completed
7;1;0.71;112;Completed
7;1;0.73;117;Completed
7;1;0.72;114;Completed
7;1;0.7;124;Completed
7;1;0.74;126;Completed
7;1;0.71;122;Completed
7;1;0.73;121;Completed
7;1;0.72;129;Completed
7;1;0.71;132;Completed
7;1;0.72;134;Completed
7;1;0.7;139;Completed
7;1;0.74;130;Completed
7;1;0.73;138;Completed
7;1;0.71;141;Completed
7;1;0.7;142;Completed
7;1;0.72;140;Completed
7;1;0.74;146;Completed
7;1;0.73;149;Completed
7;1;0.7;153;Completed
7;1;0.74;150;Completed
7;1;0.72;158;Completed
7;1;0.71;156;Completed
7;1;0.73;157;Completed
7;1;0.71;162;Completed
7;1;0.74;166;Completed
7;1;0.7;169;Completed
7;1;0.73;167;Completed
7;1;0.72;165;Completed
7;1;0.72;176;Completed
7;1;0.74;174;Completed
7;1;0.73;173;Completed
7;1;0.7;171;Completed
7;1;0.71;179;Completed
7;1;0.74;184;Completed
7;1;0.7;185;Completed
7;1;0.71;180;Completed
7;1;0.73;183;Completed
7;1;0.72;182;Completed
7;1;0.73;190;Completed
7;1;0.72;193;Completed
7;1;0.7;197;Completed
7;1;0.74;198;Completed
7;1;0.71;194;Completed
7;1;0.77;0;Failed
7;1;0.76;4;Failed
7;1;0.79;1;Failed
7;1;0.78;6;Failed
7;1;0.75;9;Failed
7;1;0.76;19;Failed
7;1;0.78;17;Failed
7;1;0.75;15;Failed
7;1;0.77;10;Failed
7;1;0.79;16;Failed
7;1;0.75;25;Failed
7;1;0.76;29;Completed
7;1;0.79;23;Failed
7;1;0.77;27;Completed
7;1;0.78;24;Failed
7;1;0.79;32;Completed
7;1;0.75;35;Completed
7;1;0.78;30;Completed
7;1;0.76;31;Completed
7;1;0.77;38;Completed
7;1;0.78;44;Completed
7;1;0.77;42;Completed
7;1;0.76;48;Completed
7;1;0.75;41;Completed
7;1;0.79;46;Completed
7;1;0.75;56;Completed
7;1;0.79;52;Completed
7;1;0.77;54;Completed
7;1;0.76;51;Completed
7;1;0.78;53;Completed
7;1;0.78;64;Completed
7;1;0.79;63;Completed
7;1;0.76;68;Completed
7;1;0.75;67;Completed
7;1;0.77;60;Completed
7;1;0.79;72;Completed
7;1;0.78;76;Completed
7;1;0.77;79;Completed
7;1;0.75;75;Completed
7;1;0.76;77;Completed
7;1;0.76;81;Completed
7;1;0.75;83;Completed
7;1;0.77;86;Completed
7;1;0.79;82;Completed
7;1;0.78;80;Completed
7;1;0.75;95;Completed
7;1;0.78;97;Completed
7;1;0.79;93;Completed
7;1;0.76;91;Completed
7;1;0.77;90;Completed
7;1;0.76;106;Completed
7;1;0.75;109;Completed
7;1;0.78;101;Completed
7;1;0.79;100;Completed
7;1;0.77;102;Completed
7;1;0.79;118;Completed
7;1;0.75;119;Completed
7;1;0.78;117;Completed
7;1;0.77;110;Completed
7;1;0.76;115;Completed
7;1;0.75;125;Completed
7;1;0.77;127;Completed
7;1;0.79;122;Completed
7;1;0.78;120;Completed
7;1;0.76;123;Completed
7;1;0.75;134;Completed
7;1;0.77;131;Completed
7;1;0.78;135;Completed
7;1;0.79;138;Completed
7;1;0.76;132;Completed
7;1;0.77;148;Completed
7;1;0.75;142;Completed
7;1;0.76;147;Completed
7;1;0.79;146;Completed
7;1;0.78;140;Completed
7;1;0.79;155;Completed
7;1;0.77;154;Completed
7;1;0.78;159;Completed
7;1;0.76;151;Completed
7;1;0.75;156;Completed
7;1;0.77;162;Completed
7;1;0.79;163;Completed
7;1;0.75;167;Completed
7;1;0.76;166;Completed
7;1;0.78;161;Completed
7;1;0.79;170;Completed
7;1;0.78;173;Completed
7;1;0.76;171;Completed
7;1;0.75;172;Completed
7;1;0.77;178;Completed
7;1;0.77;185;Completed
7;1;0.75;183;Completed
7;1;0.78;187;Completed
7;1;0.79;181;Completed
7;1;0.76;188;Completed
7;1;0.76;193;Completed
7;1;0.75;194;Completed
7;1;0.77;198;Completed
7;1;0.78;199;Completed
7;1;0.79;192;Completed
7;1;0.81;7;Failed
7;1;0.83;3;Failed
7;1;0.84;4;Failed
7;1;0.82;1;Failed
7;1;0.8;9;Failed
7;1;0.84;17;Failed
7;1;0.81;19;Failed
7;1;0.8;18;Failed
7;1;0.83;14;Failed
7;1;0.82;15;Failed
7;1;0.83;21;Failed
7;1;0.81;23;Failed
7;1;0.82;25;Failed
7;1;0.84;24;Failed
7;1;0.8;20;Failed
7;1;0.82;30;Completed
7;1;0.83;35;Completed
7;1;0.81;36;Completed
7;1;0.84;31;Completed
7;1;0.8;33;Completed
7;1;0.83;45;Completed
7;1;0.82;42;Completed
7;1;0.8;46;Completed
7;1;0.81;40;Completed
7;1;0.84;49;Completed
7;1;0.84;59;Completed
7;1;0.8;56;Completed
7;1;0.82;53;Completed
7;1;0.81;57;Completed
7;1;0.83;50;Completed
7;1;0.83;69;Completed
7;1;0.81;61;Completed
7;1;0.8;60;Completed
7;1;0.84;63;Completed
7;1;0.82;62;Completed
7;1;0.82;79;Completed
7;1;0.81;70;Completed
7;1;0.83;76;Completed
7;1;0.84;73;Completed
7;1;0.8;78;Completed
7;1;0.81;87;Completed
7;1;0.82;80;Completed
7;1;0.83;82;Completed
7;1;0.8;81;Completed
7;1;0.84;83;Completed
7;1;0.8;99;Completed
7;1;0.84;98;Completed
7;1;0.83;91;Completed
7;1;0.82;92;Completed
7;1;0.81;95;Completed
7;1;0.83;102;Completed
7;1;0.84;100;Completed
7;1;0.82;109;Completed
7;1;0.81;103;Completed
7;1;0.8;104;Completed
7;1;0.83;119;Completed
7;1;0.84;112;Completed
7;1;0.81;110;Completed
7;1;0.82;118;Completed
7;1;0.8;115;Completed
7;1;0.84;122;Completed
7;1;0.81;123;Completed
7;1;0.83;121;Completed
7;1;0.82;127;Completed
7;1;0.8;128;Completed
7;1;0.81;133;Completed
7;1;0.84;135;Completed
7;1;0.8;139;Completed
7;1;0.83;132;Completed
7;1;0.82;137;Completed
7;1;0.83;141;Completed
7;1;0.84;140;Completed
7;1;0.82;148;Completed
7;1;0.81;149;Completed
7;1;0.8;142;Completed
7;1;0.83;159;Completed
7;1;0.82;151;Completed
7;1;0.8;157;Completed
7;1;0.81;152;Completed
7;1;0.84;150;Completed
7;1;0.83;167;Completed
7;1;0.8;163;Completed
7;1;0.82;168;Completed
7;1;0.81;160;Completed
7;1;0.84;166;Completed
7;1;0.83;173;Completed
7;1;0.81;172;Completed
7;1;0.8;176;Completed
7;1;0.82;177;Completed
7;1;0.84;174;Completed
7;1;0.83;181;Completed
7;1;0.82;187;Completed
7;1;0.8;186;Completed
7;1;0.84;188;Completed
7;1;0.81;182;Completed
7;1;0.8;198;Completed
7;1;0.84;197;Completed
7;1;0.82;196;Completed
7;1;0.81;190;Completed
7;1;0.83;195;Completed
7;1;0.86;1;Failed
7;1;0.87;2;Failed
7;1;0.89;7;Failed
7;1;0.88;6;Failed
7;1;0.85;0;Failed
7;1;0.88;10;Failed
7;1;0.86;12;Failed
7;1;0.89;17;Failed
7;1;0.87;13;Failed
7;1;0.85;16;Failed
7;1;0.87;28;Completed
7;1;0.88;20;Failed
7;1;0.86;25;Failed
7;1;0.89;22;Failed
7;1;0.85;27;Completed
7;1;0.87;37;Completed
7;1;0.89;31;Completed
7;1;0.88;38;Completed
7;1;0.86;34;Completed
7;1;0.85;30;Completed
7;1;0.86;45;Completed
7;1;0.87;48;Completed
7;1;0.89;44;Completed
7;1;0.88;40;Completed
7;1;0.85;46;Completed
7;1;0.89;59;Completed
7;1;0.88;54;Completed
7;1;0.85;56;Completed
7;1;0.87;57;Completed
7;1;0.86;55;Completed
7;1;0.86;64;Completed
7;1;0.89;63;Completed
7;1;0.85;67;Completed
7;1;0.87;66;Completed
7;1;0.88;62;Completed
7;1;0.87;79;Completed
7;1;0.88;78;Completed
7;1;0.85;73;Completed
7;1;0.89;77;Completed
7;1;0.86;75;Completed
7;1;0.88;85;Completed
7;1;0.87;87;Completed
7;1;0.89;80;Completed
7;1;0.85;86;Completed
7;1;0.86;83;Completed
7;1;0.86;97;Completed
7;1;0.87;93;Completed
7;1;0.85;92;Completed
7;1;0.88;98;Completed
7;1;0.89;95;Completed
7;1;0.87;103;Completed
7;1;0.89;100;Completed
7;1;0.85;109;Completed
7;1;0.86;106;Completed
7;1;0.88;101;Completed
7;1;0.86;111;Completed
7;1;0.87;113;Completed
7;1;0.88;110;Completed
7;1;0.85;115;Completed
7;1;0.89;114;Completed
7;1;0.86;121;Completed
7;1;0.88;127;Completed
7;1;0.85;125;Completed
7;1;0.89;124;Completed
7;1;0.87;126;Completed
7;1;0.86;130;Completed
7;1;0.85;132;Completed
7;1;0.89;139;Completed
7;1;0.88;136;Completed
7;1;0.87;135;Completed
7;1;0.87;141;Completed
7;1;0.88;146;Completed
7;1;0.85;144;Completed
7;1;0.89;142;Completed
7;1;0.86;143;Completed
7;1;0.89;157;Completed
7;1;0.88;151;Completed
7;1;0.86;153;Completed
7;1;0.87;150;Completed
7;1;0.85;159;Completed
7;1;0.89;168;Completed
7;1;0.87;163;Completed
7;1;0.86;167;Completed
7;1;0.85;166;Completed
7;1;0.88;165;Completed
7;1;0.87;170;Completed
7;1;0.88;177;Completed
7;1;0.85;172;Completed
7;1;0.89;171;Completed
7;1;0.86;176;Completed
7;1;0.88;183;Completed
7;1;0.89;182;Completed
7;1;0.86;184;Completed
7;1;0.87;189;Completed
7;1;0.85;186;Completed
7;1;0.88;199;Completed
7;1;0.85;190;Completed
7;1;0.89;194;Completed
7;1;0.86;191;Completed
7;1;0.87;192;Completed
7;1;0.91;5;Failed
7;1;0.93;6;Failed
7;1;0.92;2;Failed
7;1;0.9;3;Failed
7;1;0.94;0;Failed
7;1;0.94;15;Failed
7;1;0.91;14;Failed
7;1;0.9;18;Failed
7;1;0.92;12;Failed
7;1;0.93;16;Failed
7;1;0.9;24;Failed
7;1;0.94;20;Failed
7;1;0.91;23;Failed
7;1;0.92;27;Completed
7;1;0.93;22;Failed
7;1;0.93;35;Completed
7;1;0.92;30;Completed
7;1;0.94;36;Completed
7;1;0.9;38;Completed
7;1;0.91;37;Completed
7;1;0.92;47;Completed
7;1;0.9;46;Completed
7;1;0.91;43;Completed
7;1;0.94;40;Completed
7;1;0.93;45;Completed
7;1;0.93;50;Completed
7;1;0.9;58;Completed
7;1;0.94;54;Completed
7;1;0.92;57;Completed
7;1;0.91;52;Completed
7;1;0.94;63;Completed
7;1;0.91;68;Completed
7;1;0.93;61;Completed
7;1;0.92;65;Completed
7;1;0.9;60;Completed
7;1;0.92;79;Completed
7;1;0.9;77;Completed
7;1;0.93;72;Completed
7;1;0.94;75;Completed
7;1;0.91;78;Completed
7;1;0.93;89;Completed
7;1;0.94;80;Completed
7;1;0.9;85;Completed
7;1;0.92;81;Completed
7;1;0.91;86;Completed
7;1;0.9;99;Completed
7;1;0.94;95;Completed
7;1;0.93;97;Completed
7;1;0.91;94;Completed
7;1;0.92;96;Completed
7;1;0.92;104;Completed
7;1;0.91;107;Completed
7;1;0.94;108;Completed
7;1;0.93;109;Completed
7;1;0.9;101;Completed
7;1;0.9;116;Completed
7;1;0.94;111;Completed
7;1;0.92;115;Completed
7;1;0.93;114;Completed
7;1;0.91;110;Completed
7;1;0.94;122;Completed
7;1;0.93;125;Completed
7;1;0.9;127;Completed
7;1;0.92;126;Completed
7;1;0.91;121;Completed
7;1;0.94;134;Completed
7;1;0.92;139;Completed
7;1;0.91;133;Completed
7;1;0.93;132;Completed
7;1;0.9;136;Completed
7;1;0.92;140;Completed
7;1;0.93;149;Completed
7;1;0.9;143;Completed
7;1;0.94;146;Completed
7;1;0.91;142;Completed
7;1;0.9;150;Completed
7;1;0.91;155;Completed
7;1;0.93;157;Completed
7;1;0.94;154;Completed
7;1;0.92;151;Completed
7;1;0.93;163;Completed
7;1;0.9;169;Completed
7;1;0.94;164;Completed
7;1;0.92;160;Completed
7;1;0.91;161;Completed
7;1;0.9;178;Completed
7;1;0.91;174;Completed
7;1;0.92;171;Completed
7;1;0.94;172;Completed
7;1;0.93;177;Completed
7;1;0.94;183;Completed
7;1;0.91;184;Completed
7;1;0.92;181;Completed
7;1;0.9;187;Completed
7;1;0.93;180;Completed
7;1;0.94;192;Completed
7;1;0.9;190;Completed
7;1;0.92;198;Completed
7;1;0.93;191;Completed
7;1;0.91;197;Completed
7;1;0.99;4;Failed
7;1;0.95;0;Failed
7;1;0.97;7;Failed
7;1;0.96;2;Failed
7;1;0.98;1;Failed
7;1;0.99;10;Failed
7;1;0.98;11;Failed
7;1;0.97;19;Failed
7;1;0.96;13;Failed
7;1;0.95;12;Failed
7;1;0.98;22;Failed
7;1;0.96;28;Completed
7;1;0.95;26;Failed
7;1;0.99;24;Failed
7;1;0.97;20;Failed
7;1;0.95;35;Completed
7;1;0.99;36;Completed
7;1;0.97;38;Completed
7;1;0.96;39;Completed
7;1;0.98;30;Completed
7;1;0.98;42;Completed
7;1;0.99;48;Completed
7;1;0.96;43;Completed
7;1;0.97;47;Completed
7;1;0.95;44;Completed
7;1;0.98;56;Completed
7;1;0.99;52;Completed
7;1;0.95;58;Completed
7;1;0.96;55;Completed
7;1;0.97;53;Completed
7;1;0.96;69;Completed
7;1;0.95;66;Completed
7;1;0.97;62;Completed
7;1;0.99;67;Completed
7;1;0.98;60;Completed
7;1;0.99;73;Completed
7;1;0.96;72;Completed
7;1;0.95;74;Completed
7;1;0.98;79;Completed
7;1;0.97;76;Completed
7;1;0.97;80;Completed
7;1;0.96;84;Completed
7;1;0.99;81;Completed
7;1;0.98;85;Completed
7;1;0.95;83;Completed
7;1;0.98;91;Completed
7;1;0.95;92;Completed
7;1;0.96;94;Completed
7;1;0.99;93;Completed
7;1;0.97;90;Completed
7;1;0.95;106;Completed
7;1;0.97;101;Completed
7;1;0.99;102;Completed
7;1;0.96;104;Completed
7;1;0.98;108;Completed
7;1;0.97;111;Completed
7;1;0.98;114;Completed
7;1;0.95;113;Completed
7;1;0.96;118;Completed
7;1;0.99;119;Completed
7;1;0.95;124;Completed
7;1;0.99;128;Completed
7;1;0.98;120;Completed
7;1;0.97;122;Completed
7;1;0.96;129;Completed
7;1;0.97;130;Completed
7;1;0.98;133;Completed
7;1;0.96;136;Completed
7;1;0.95;132;Completed
7;1;0.99;134;Completed
7;1;0.98;146;Completed
7;1;0.97;149;Completed
7;1;0.96;145;Completed
7;1;0.99;142;Completed
7;1;0.95;140;Completed
7;1;0.97;158;Completed
7;1;0.98;159;Completed
7;1;0.95;153;Completed
7;1;0.99;155;Completed
7;1;0.96;150;Completed
7;1;0.99;161;Completed
7;1;0.98;163;Completed
7;1;0.96;160;Completed
7;1;0.97;166;Completed
7;1;0.95;162;Completed
7;1;0.98;177;Completed
7;1;0.99;175;Completed
7;1;0.95;170;Completed
7;1;0.97;178;Completed
7;1;0.96;176;Completed
7;1;0.96;180;Completed
7;1;0.99;189;Completed
7;1;0.97;184;Completed
7;1;0.98;185;Completed
7;1;0.95;187;Completed
7;1;0.98;193;Completed
7;1;0.96;197;Completed
7;1;0.97;192;Completed
7;1;0.99;191;Completed
7;1;0.95;194;Completed
7;2;0.03;1;Failed
7;2;0.02;2;Failed
7;2;0.04;6;Failed
7;2;0.0;0;Failed
7;2;0.01;8;Failed
7;2;0.0;15;Failed
7;2;0.02;12;Failed
7;2;0.01;10;Failed
7;2;0.03;14;Failed
7;2;0.04;19;Failed
7;2;0.0;24;Failed
7;2;0.01;29;Failed
7;2;0.04;20;Failed
7;2;0.02;26;Failed
7;2;0.03;25;Failed
7;2;0.01;39;Failed
7;2;0.0;30;Failed
7;2;0.03;32;Failed
7;2;0.04;34;Failed
7;2;0.02;37;Failed
7;2;0.01;47;Failed
7;2;0.03;43;Failed
7;2;0.02;40;Failed
7;2;0.0;49;Failed
7;2;0.04;42;Failed
7;2;0.04;52;Failed
7;2;0.0;59;Completed
7;2;0.03;54;Completed
7;2;0.01;57;Completed
7;2;0.02;56;Completed
7;2;0.01;69;Completed
7;2;0.0;62;Completed
7;2;0.02;64;Completed
7;2;0.04;66;Completed
7;2;0.03;65;Completed
7;2;0.01;73;Completed
7;2;0.04;75;Completed
7;2;0.0;76;Completed
7;2;0.02;70;Completed
7;2;0.03;71;Completed
7;2;0.01;81;Completed
7;2;0.03;88;Completed
7;2;0.02;86;Completed
7;2;0.04;87;Completed
7;2;0.0;83;Completed
7;2;0.0;93;Completed
7;2;0.01;97;Completed
7;2;0.04;92;Completed
7;2;0.03;94;Completed
7;2;0.02;90;Completed
7;2;0.04;107;Completed
7;2;0.0;101;Completed
7;2;0.01;102;Completed
7;2;0.03;103;Completed
7;2;0.02;109;Completed
7;2;0.02;113;Completed
7;2;0.0;117;Completed
7;2;0.01;114;Completed
7;2;0.03;110;Completed
7;2;0.04;112;Completed
7;2;0.01;128;Completed
7;2;0.0;129;Completed
7;2;0.03;123;Completed
7;2;0.04;121;Completed
7;2;0.02;126;Completed
7;2;0.03;138;Completed
7;2;0.01;133;Completed
7;2;0.0;135;Completed
7;2;0.02;134;Completed
7;2;0.04;136;Completed
7;2;0.02;142;Completed
7;2;0.04;145;Completed
7;2;0.03;149;Completed
7;2;0.01;143;Completed
7;2;0.0;147;Completed
7;2;0.0;156;Completed
7;2;0.02;150;Completed
7;2;0.03;158;Completed
7;2;0.04;153;Completed
7;2;0.01;157;Completed
7;2;0.0;163;Completed
7;2;0.02;162;Completed
7;2;0.04;168;Completed
7;2;0.03;169;Completed
7;2;0.01;160;Completed
7;2;0.0;171;Completed
7;2;0.01;176;Completed
7;2;0.02;178;Completed
7;2;0.04;170;Completed
7;2;0.03;177;Completed
7;2;0.03;186;Completed
7;2;0.04;185;Completed
7;2;0.0;187;Completed
7;2;0.02;184;Completed
7;2;0.01;181;Completed
7;2;0.0;190;Completed
7;2;0.01;197;Completed
7;2;0.03;192;Completed
7;2;0.02;195;Completed
7;2;0.04;198;Completed
7;2;0.05;4;Failed
7;2;0.06;3;Failed
7;2;0.09;1;Failed
7;2;0.07;5;Failed
7;2;0.08;9;Failed
7;2;0.09;13;Failed
7;2;0.05;10;Failed
7;2;0.08;15;Failed
7;2;0.07;12;Failed
7;2;0.06;18;Failed
7;2;0.08;28;Failed
7;2;0.09;20;Failed
7;2;0.05;29;Failed
7;2;0.06;24;Failed
7;2;0.07;21;Failed
7;2;0.09;37;Failed
7;2;0.06;36;Failed
7;2;0.07;33;Failed
7;2;0.05;38;Failed
7;2;0.08;35;Failed
7;2;0.07;43;Failed
7;2;0.09;41;Failed
7;2;0.08;49;Failed
7;2;0.06;46;Failed
7;2;0.05;48;Failed
7;2;0.05;58;Completed
7;2;0.08;52;Failed
7;2;0.09;53;Failed
7;2;0.07;51;Failed
7;2;0.06;54;Completed
7;2;0.06;63;Completed
7;2;0.05;69;Completed
7;2;0.07;67;Completed
7;2;0.09;60;Completed
7;2;0.08;65;Completed
7;2;0.07;72;Completed
7;2;0.05;70;Completed
7;2;0.06;75;Completed
7;2;0.09;76;Completed
7;2;0.08;79;Completed
7;2;0.06;85;Completed
7;2;0.05;86;Completed
7;2;0.07;82;Completed
7;2;0.08;83;Completed
7;2;0.09;88;Completed
7;2;0.05;97;Completed
7;2;0.09;95;Completed
7;2;0.06;90;Completed
7;2;0.08;96;Completed
7;2;0.07;92;Completed
7;2;0.09;106;Completed
7;2;0.05;105;Completed
7;2;0.06;103;Completed
7;2;0.07;107;Completed
7;2;0.08;100;Completed
7;2;0.05;118;Completed
7;2;0.07;112;Completed
7;2;0.08;115;Completed
7;2;0.09;111;Completed
7;2;0.06;119;Completed
7;2;0.07;127;Completed
7;2;0.05;129;Completed
7;2;0.09;124;Completed
7;2;0.08;123;Completed
7;2;0.06;121;Completed
7;2;0.07;130;Completed
7;2;0.08;135;Completed
7;2;0.05;133;Completed
7;2;0.06;138;Completed
7;2;0.09;131;Completed
7;2;0.07;141;Completed
7;2;0.08;142;Completed
7;2;0.09;149;Completed
7;2;0.05;147;Completed
7;2;0.06;144;Completed
7;2;0.07;151;Completed
7;2;0.05;156;Completed
7;2;0.09;152;Completed
7;2;0.06;150;Completed
7;2;0.08;159;Completed
7;2;0.08;164;Completed
7;2;0.09;162;Completed
7;2;0.07;165;Completed
7;2;0.05;161;Completed
7;2;0.06;168;Completed
7;2;0.05;174;Completed
7;2;0.09;176;Completed
7;2;0.08;179;Completed
7;2;0.07;170;Completed
7;2;0.06;178;Completed
7;2;0.07;187;Completed
7;2;0.05;183;Completed
7;2;0.09;181;Completed
7;2;0.08;182;Completed
7;2;0.06;180;Completed
7;2;0.05;194;Completed
7;2;0.08;199;Completed
7;2;0.06;197;Completed
7;2;0.07;191;Completed
